https://muftiwp.gov.my/ms/artikel/irsyad-hukum/edisi-haji-korban/1060-irsyad-al-fatwa-haji-dan-korban-siri-1-hukum-kanak-kanak-menunaikan-haji	IRSYAD HUKUM HAJI DAN KORBAN SIRI 1:  HUKUM KANAK-KANAK MENUNAIKAN HAJI
https://muftiwp.gov.my/ms/artikel/irsyad-hukum/edisi-haji-korban/1061-irsyad-al-fatwa-haji-dan-korban-siri-11-anjuran-untuk-tidak-memotong-kuku-dan-rambut-bagi-yang-ingin-melakukan-ibadah-korban-apabila-tibanya-1-zulhijjah	IRSYAD HUKUM HAJI DAN KORBAN SIRI 12: ANJURAN UNTUK TIDAK MEMOTONG KUKU DAN RAMBUT BAGI YANG INGIN MELAKUKAN IBADAH KORBAN APABILA TIBANYA 1 ZULHIJJAH
https://muftiwp.gov.my/ms/artikel/irsyad-hukum/edisi-haji-korban/1062-irsyad-al-fatwa-haji-dan-korban-siri-14-hukum-mewakilkan-binatang-korban-untuk-disembelih	IRSYAD HUKUM HAJI DAN KORBAN SIRI 14: HUKUM MEWAKILKAN BINATANG KORBAN UNTUK DISEMBELIH
https://muftiwp.gov.my/ms/artikel/irsyad-hukum/edisi-haji-korban/1063-irsyad-al-fatwa-haji-dan-korban-siri-17-perbezaan-penentuan-hari-arafah-dan-juga-puasa-pada-hari-tersebut	IRSYAD HUKUM HAJI DAN KORBAN SIRI 17: PERBEZAAN PENENTUAN HARI ARAFAH DAN JUGA PUASA PADA HARI TERSEBUT
https://muftiwp.gov.my/ms/artikel/irsyad-hukum/edisi-haji-korban/1064-irsyad-al-fatwa-haji-dan-korban-siri-16-hukum-memberikan-daging-korban-sebagai-upah-penyembelih	IRSYAD HUKUM HAJI DAN KORBAN SIRI 16: HUKUM MEMBERIKAN DAGING KORBAN SEBAGAI UPAH PENYEMBELIH
https://muftiwp.gov.my/ms/artikel/irsyad-hukum/edisi-haji-korban/1065-irsyad-al-fatwa-haji-dan-korban-siri-15-waktu-terbaik-melakukan-korban	IRSYAD HUKUM HAJI DAN KORBAN SIRI 15: WAKTU TERBAIK MELAKUKAN KORBAN
https://muftiwp.gov.my/ms/artikel/irsyad-hukum/edisi-haji-korban/1066-irsyad-al-fatwa-haji-dan-korban-siri-10-lembu-korban-hasil-sumbangan-dari-bukan-islam	IRSYAD HUKUM HAJI DAN KORBAN SIRI 10: LEMBU KORBAN HASIL SUMBANGAN DARI BUKAN ISLAM
https://muftiwp.gov.my/ms/artikel/irsyad-hukum/edisi-haji-korban/1067-irsyad-al-fatwa-haji-dan-korban-siri-9-hukum-menyaksikan-sembelihan-bagi-orang-yang-menunaikan-ibadah-korban	IRSYAD HUKUM HAJI DAN KORBAN SIRI 9: HUKUM MENYAKSIKAN SEMBELIHAN BAGI ORANG YANG MENUNAIKAN IBADAH KORBAN
https://muftiwp.gov.my/ms/artikel/irsyad-hukum/edisi-haji-korban/1068-irsyad-al-fatwa-haji-dan-korban-siri-7-hukum-menyimpan-daging-korban-lebih-dari-3-hari	IRSYAD HUKUM HAJI DAN KORBAN SIRI 7: HUKUM MENYIMPAN DAGING KORBAN LEBIH DARI 3 HARI
https://muftiwp.gov.my/ms/artikel/irsyad-hukum/edisi-haji-korban/1069-irsyad-al-fatwa-haji-korban-siri-6-hukum-melakukan-korban-buat-si-mati	IRSYAD HUKUM HAJI &amp; KORBAN SIRI 6: HUKUM MELAKUKAN KORBAN BUAT SI MATI
